"0x8c9f7b9e7bd444839cfbd4d1318a396f2a738c9b","hezdgmbwgige","EOS6vygMEPLbjaC3sNskDbZvZScydMgMACFctyKq5ZuZdrc5YDfm3","51.3286"
"0xb2579da9b85ac792d3063af4e94e8550abe2725d","hezdgmbwguge","EOS7uPZqX2P2b6qEcsNC4XkwasMqRmvGNDJ3z7LqKwceh8WNRvNyh","1199.7000"
"0xb41050de0fd96b48d2a9cb004e839066ffb3a1fd","hezdgmbwgyge","EOS8hhKnPCeUM7QuXaiq24V79uBiog1nN86rizhERUZ6xf3famdAp","305.8000"
"0xc821309d63a80e93cc24dc3240ea36f6ece8ff26","hezdgmbwg4ge","EOS66qd9Xc11ErbedpzNQB9tvFR9ZGACVKvZ7C2wvQ53NiWTBLMDB","19990.0000"
"0x03f08ef3086fc250c64006b20c66bdd55a589c20","hezdgmbwhege","EOS7hi6eHRpcG7jqN9Q9XKwfZjvgVvcganmxW4aD6GZsZ2AZTRTiy","6.6455"
